transaction_id,company_id,employee_id,employee_name,merchant_name,category,transaction_timestamp,amount,is_international,merchant_country,employee_avg_amount,employee_amount_stddev,transactions_in_burst,large_transaction_flag,unusual_amount_flag,velocity_flag,international_risk_flag,fraud_risk_score,fraud_risk_level
28804,17,1701,Robert Wilson,Fox PLC,Advertising,2026-01-03 00:33:13.672950,6000.0,False,US,362.72,1264.24,1,1,1,0,0,2,high_risk
48329,14,946,Heather Evans,Moore Group,Meals,2025-10-13 12:16:13.672950,6000.0,False,US,313.47,1063.9,1,1,1,0,0,2,high_risk
48386,99,469,Donna Mitchell,Reeves LLC,Travel,2025-08-13 07:59:13.672950,6000.0,False,US,469.77,1430.1,1,1,1,0,0,2,high_risk
48499,96,1195,Angela George,"Bass, Anderson and Taylor",Meals,2026-04-03 22:40:13.672950,6000.0,False,US,347.99,1185.01,1,1,1,0,0,2,high_risk
33168,62,1923,Sheila Wilson,"Mayer, White and Smith",Office Supplies,2026-04-09 05:31:13.672950,6000.0,False,US,335.61,1040.56,1,1,1,0,0,2,high_risk
48599,35,426,Samantha Hanson,Scott-David,Transportation,2025-09-27 23:06:13.672950,6000.0,False,US,262.66,1067.28,1,1,1,0,0,2,high_risk
29906,98,1998,Brandi Thompson,"Willis, Vasquez and Goodwin",Travel,2026-04-12 19:05:13.672950,6000.0,False,US,458.5,1364.12,1,1,1,0,0,2,high_risk
25276,76,377,Mrs. Brandy Jones MD,Brooks-Hickman,Transportation,2025-11-20 10:33:13.672950,6000.0,False,US,317.83,1140.75,1,1,1,0,0,2,high_risk
48785,90,1099,Brendan Bonilla,Medina Group,Professional Services,2026-01-17 03:13:13.672950,6000.0,False,US,327.31,1117.34,1,1,1,0,0,2,high_risk
38295,57,1134,Keith Aguirre,Carpenter LLC,Cloud Infrastructure,2025-07-30 21:07:13.672950,6000.0,False,US,338.0,1185.02,1,1,1,0,0,2,high_risk
26025,90,393,Sandra Holmes,"Bass, Anderson and Taylor",Meals,2026-04-10 19:32:13.672950,6000.0,False,US,354.25,1160.53,1,1,1,0,0,2,high_risk
38313,35,198,Stacey Pena,Google Cloud,Transportation,2026-03-08 23:35:13.672950,6000.0,False,US,491.32,1282.7,1,1,1,0,0,2,high_risk
2071,97,258,Pamela Roberts,Medina Group,Transportation,2026-01-09 23:54:13.672950,6000.0,False,US,344.92,1186.74,1,1,1,0,0,2,high_risk
2235,100,404,Amanda Small,Santos Group,Professional Services,2026-05-09 06:05:13.672950,6000.0,False,US,373.58,1134.42,1,1,1,0,0,2,high_risk
39829,60,295,David York,"Nielsen, Lynch and Smith",Meals,2026-01-22 02:22:13.672950,6000.0,False,US,363.51,1294.34,1,1,1,0,0,2,high_risk
2895,74,697,Robert Mack,Leon Group,Software,2025-11-10 02:38:13.672950,6000.0,False,US,495.44,1311.02,1,1,1,0,0,2,high_risk
39910,38,1625,Michael Harper,Stewart-Myers,Cloud Infrastructure,2025-09-01 22:40:13.672950,6000.0,False,US,568.27,1507.35,1,1,1,0,0,2,high_risk
40149,38,948,John Figueroa,Clark Ltd,Advertising,2025-12-31 01:06:13.672950,6000.0,False,US,488.42,1561.3,1,1,1,0,0,2,high_risk
3234,49,1182,Andrea Gray,"James, Bell and Chen",Professional Services,2025-12-28 14:22:13.672950,6000.0,False,US,422.22,1318.97,1,1,1,0,0,2,high_risk
3366,5,335,Amy Copeland,Edwards-Ramsey,Meals,2026-05-26 03:45:13.672950,6000.0,False,US,608.93,1705.58,1,1,1,0,0,2,high_risk
3375,84,1791,Richard Perez,Coleman and Sons,Travel,2026-05-09 02:03:13.672950,6000.0,False,US,367.75,1164.7,1,1,1,0,0,2,high_risk
36218,34,1504,Laura Hart,"Zhang, Cunningham and Kline",Software,2026-02-27 06:39:13.672950,6000.0,False,US,433.91,1128.91,1,1,1,0,0,2,high_risk
38734,2,1285,Scott Martinez,Clark Inc,Professional Services,2025-08-14 13:16:13.672950,6000.0,False,US,274.62,1047.46,1,1,1,0,0,2,high_risk
3785,54,1132,Corey Tucker,Romero and Sons,Meals,2025-12-24 09:33:13.672950,6000.0,False,US,457.21,1276.07,1,1,1,0,0,2,high_risk
3931,98,1649,Devin Lang,"Lutz, Johns and Clark",Travel,2025-10-18 12:52:13.672950,6000.0,False,US,629.44,1294.88,1,1,1,0,0,2,high_risk
3941,35,1151,Miss Nicole Taylor,Petty-Allison,Professional Services,2025-10-10 21:23:13.672950,6000.0,False,US,409.83,1320.65,1,1,1,0,0,2,high_risk
4039,37,12,Stephanie Dalton,Orr Inc,Software,2025-07-31 02:09:13.672950,6000.0,False,US,347.1,1266.09,1,1,1,0,0,2,high_risk
4496,77,584,Steven Schwartz,Johnson-Schultz,Advertising,2025-08-11 08:38:13.672950,6000.0,False,US,326.01,1137.45,1,1,1,0,0,2,high_risk
10653,69,386,Stephen Jones,Anderson-Stewart,Travel,2025-12-05 23:15:13.672950,6000.0,False,US,497.17,1471.73,1,1,1,0,0,2,high_risk
35921,93,134,Gina French,"Ward, Jordan and Orr",Cloud Infrastructure,2025-08-01 23:36:13.672950,6000.0,False,US,659.72,1656.23,1,1,1,0,0,2,high_risk
41288,76,1110,Aaron Cortez,Scott-Wilson,Meals,2025-10-27 03:35:13.672950,6000.0,False,US,329.02,1238.47,1,1,1,0,0,2,high_risk
37988,53,1353,Walter Fuentes,"Lutz, Johns and Clark",Travel,2025-09-19 21:50:13.672950,6000.0,False,US,462.84,1480.89,1,1,1,0,0,2,high_risk
36636,33,1868,Christina Lambert,Orr Inc,Software,2026-07-03 21:52:13.672950,6000.0,False,US,286.82,1028.79,1,1,1,0,0,2,high_risk
11250,68,1264,Nancy Kennedy,Lloyd-Estes,Advertising,2025-09-15 05:38:13.672950,6000.0,False,US,350.77,1206.52,1,1,1,0,0,2,high_risk
11256,14,26,Jason Rivera,Hughes-Mccullough,Cloud Infrastructure,2025-11-13 16:27:13.672950,6000.0,False,US,326.12,1239.07,1,1,1,0,0,2,high_risk
11463,92,1237,Deborah Mitchell,Richard-Russell,Software,2025-08-21 23:29:13.672950,6000.0,True,CA,1056.82,2156.44,1,1,0,0,1,2,high_risk
11471,12,1426,John Landry,"Park, Maynard and Ruiz",Office Supplies,2026-06-09 16:31:13.672950,6000.0,False,US,373.09,1260.32,1,1,1,0,0,2,high_risk
11615,72,1463,Michael Harris,Williams Ltd,Office Supplies,2026-02-09 05:40:13.672950,6000.0,False,US,379.89,1290.58,1,1,1,0,0,2,high_risk
38712,27,677,Laura Adams,"Henderson, Alexander and Galvan",Transportation,2025-09-25 22:50:13.672950,6000.0,False,US,496.66,1343.18,1,1,1,0,0,2,high_risk
34707,56,1554,Joseph Mejia,Hunt-Burns,Transportation,2026-03-13 21:36:13.672950,6000.0,False,US,308.41,1105.37,1,1,1,0,0,2,high_risk
38963,31,1687,Dr. Jeffrey Lopez,Hartman Group,Advertising,2025-09-05 09:22:13.672950,6000.0,False,US,303.32,1073.81,1,1,1,0,0,2,high_risk
24709,2,101,Christina Wilson,"Bass, Anderson and Taylor",Meals,2026-01-05 21:23:13.672950,6000.0,False,US,384.64,1209.63,1,1,1,0,0,2,high_risk
16017,26,1370,Theresa Hansen,"Garrison, Ryan and Miller",Cloud Infrastructure,2025-12-28 18:40:13.672950,4926.97,True,JP,299.16,950.68,1,0,1,0,1,2,high_risk
37140,52,89,Angela Wright,Carroll-Arnold,Advertising,2025-09-19 22:16:13.672950,4845.55,True,DE,359.99,1032.49,1,0,1,0,1,2,high_risk
18428,60,1991,Michael Gill,Miller-Armstrong,Office Supplies,2025-12-09 19:17:13.672950,4843.69,True,GB,504.53,1402.17,1,0,1,0,1,2,high_risk
27202,22,1732,Crystal Rodriguez,Parker Group,Office Supplies,2025-09-12 12:13:13.672950,4700.37,True,GB,344.67,1005.99,1,0,1,0,1,2,high_risk
12855,47,1742,Robert Cisneros,Carroll-Arnold,Advertising,2026-05-17 19:30:13.672950,4607.08,True,GB,260.7,872.33,1,0,1,0,1,2,high_risk
34050,27,791,Ashley Garcia,Williams-Hernandez,Advertising,2026-04-28 21:26:13.672950,4598.21,True,JP,369.34,1178.32,1,0,1,0,1,2,high_risk
49561,38,1336,Brittney Townsend,Salesforce,Cloud Infrastructure,2025-12-08 09:45:13.672950,4551.03,True,DE,306.58,976.63,1,0,1,0,1,2,high_risk
4755,46,1822,Nicholas Hurst,Ferguson-Smith,Cloud Infrastructure,2025-10-29 16:53:13.672950,4282.97,True,GB,248.53,799.61,1,0,1,0,1,2,high_risk
38033,1,1402,Nicole Johnston,"Li, Jensen and Vazquez",Software,2025-12-29 09:54:13.672950,4253.63,True,JP,266.4,805.53,1,0,1,0,1,2,high_risk
47239,58,1324,Adam Villegas,"Henderson, Alexander and Galvan",Transportation,2026-02-12 10:45:13.672950,3766.75,True,DE,224.65,687.91,1,0,1,0,1,2,high_risk
34941,17,281,Heather Jones,Gonzalez-Haynes,Transportation,2025-11-27 17:58:13.672950,3569.95,True,CA,350.18,853.06,2,0,1,0,1,2,high_risk
6902,6,1348,Caitlyn Schmidt,Petty-Allison,Professional Services,2026-02-06 22:57:13.672950,3377.87,True,CA,237.11,704.76,1,0,1,0,1,2,high_risk
13811,72,1115,Amanda Moore,Sanchez Ltd,Office Supplies,2025-12-02 16:03:13.672950,3317.47,True,JP,282.79,784.71,1,0,1,0,1,2,high_risk
26756,88,1557,Joshua Dunn,"Lewis, Holloway and Acosta",Software,2025-11-26 16:03:13.672950,3294.35,True,DE,216.42,601.24,1,0,1,0,1,2,high_risk
15909,33,1174,Thomas Black,"Garza, Carr and Gregory",Advertising,2025-10-05 09:59:13.672950,3282.68,True,CA,241.75,667.35,1,0,1,0,1,2,high_risk
36551,66,735,Mark Jones,Edwards-Ramsey,Meals,2025-08-17 15:19:13.672950,3198.83,True,CA,281.67,695.86,1,0,1,0,1,2,high_risk
47217,99,471,Parker Jefferson,Mitchell-Glover,Travel,2026-05-05 07:58:13.672950,3138.97,True,JP,223.41,599.04,1,0,1,0,1,2,high_risk
8374,4,1223,Krista Barber,Sanchez Ltd,Office Supplies,2026-01-04 00:20:13.672950,3108.58,True,GB,216.36,594.35,1,0,1,0,1,2,high_risk
45505,100,1949,Jennifer Dalton,Hardin-Villanueva,Advertising,2026-06-20 19:57:13.672950,3098.02,True,CA,252.05,593.18,1,0,1,0,1,2,high_risk
34666,90,1737,Jimmy Lee,Torres Group,Office Supplies,2026-03-06 16:36:13.672950,3096.9,True,GB,346.07,801.74,1,0,1,0,1,2,high_risk
38239,48,176,Mark Williams,"Wade, Richard and Hall",Professional Services,2026-05-29 13:32:13.750005,2997.66,True,JP,748.14,1361.35,4,0,0,1,1,2,high_risk
38857,69,123,Derek Anderson,Frazier Group,Office Supplies,2026-06-17 03:59:13.750005,2975.29,False,US,337.47,670.38,4,0,1,1,0,2,high_risk
26779,84,61,Patricia Marshall,Google Cloud,Advertising,2026-01-13 06:57:13.750005,2970.09,True,JP,784.82,1107.08,4,0,0,1,1,2,high_risk
19464,62,1010,Monica Snow,"Hayes, Smith and Marshall",Meals,2026-01-24 20:33:13.672950,2969.18,True,DE,264.02,667.63,1,0,1,0,1,2,high_risk
29690,41,882,Antonio Hughes,Butler Inc,Travel,2025-10-15 00:47:13.750005,2953.05,False,US,409.47,773.75,4,0,1,1,0,2,high_risk
12859,73,1143,Sarah Welch,Frazier Group,Office Supplies,2025-12-25 18:32:13.750005,2890.83,False,US,408.97,666.14,4,0,1,1,0,2,high_risk
11767,98,1649,Devin Lang,Carrillo Ltd,Meals,2026-01-27 13:02:13.750005,2859.15,True,DE,629.44,1294.88,4,0,0,1,1,2,high_risk
39337,22,374,Joseph Mcintyre,Martinez and Sons,Cloud Infrastructure,2025-12-24 03:48:13.750005,2855.94,True,CA,660.1,955.72,4,0,0,1,1,2,high_risk
3755,17,242,Megan Hawkins,"Harrell, Moore and Cox",Advertising,2026-04-02 20:01:13.750005,2819.59,True,DE,559.52,920.08,4,0,0,1,1,2,high_risk
22438,84,1924,Joshua Johnson,Microsoft,Cloud Infrastructure,2025-08-25 21:40:13.750005,2691.4,True,GB,755.65,1005.49,4,0,0,1,1,2,high_risk
37225,41,1917,Diane Brown,"Miller, Mcdonald and Miller",Meals,2025-08-15 00:50:13.750005,2620.61,True,GB,478.67,788.99,4,0,0,1,1,2,high_risk
21361,25,266,Travis Stevens,Evans-Joyce,Professional Services,2026-01-21 17:53:13.750005,2613.89,False,US,443.79,708.96,4,0,1,1,0,2,high_risk
14503,82,1940,Jason King,Porter LLC,Software,2025-12-29 05:30:13.672950,2596.54,True,GB,205.74,520.09,1,0,1,0,1,2,high_risk
6261,4,898,Ariel Garcia,Palmer PLC,Meals,2025-09-13 14:23:13.672950,2578.84,True,JP,190.41,407.91,1,0,1,0,1,2,high_risk
21546,18,265,Jared Burch,Edwards-Ramsey,Meals,2025-12-09 16:56:13.750005,2485.81,False,US,434.3,666.67,4,0,1,1,0,2,high_risk
27612,76,1748,Timothy Shah,Hamilton Group,Transportation,2026-02-21 04:38:13.750005,2459.56,True,CA,998.63,1961.3,4,0,0,1,1,2,high_risk
30934,80,1428,Heather Rodriguez,Fitzgerald-Dorsey,Transportation,2025-09-06 06:05:13.672950,2453.71,True,DE,211.53,534.42,1,0,1,0,1,2,high_risk
39662,62,1202,Jennifer Harris DDS,Stevens-Sullivan,Office Supplies,2026-07-06 10:17:13.672950,2452.83,True,DE,248.12,497.0,1,0,1,0,1,2,high_risk
15060,3,1577,Ashley Hawkins,"Chambers, Morrison and Thompson",Professional Services,2026-05-06 18:42:13.672950,2386.37,True,CA,189.81,478.18,1,0,1,0,1,2,high_risk
13707,93,1644,Joseph Graham,Berry-Knight,Professional Services,2025-08-16 23:23:13.750005,2375.07,False,US,342.21,627.48,4,0,1,1,0,2,high_risk
33760,66,660,Brian Bell,"Harrell, Moore and Cox",Advertising,2026-02-10 18:35:13.750005,2349.5,True,DE,481.37,835.53,4,0,0,1,1,2,high_risk
48945,24,180,Holly Shaw,Hardin-Villanueva,Advertising,2026-03-13 06:19:13.750005,2348.39,False,US,321.53,564.91,4,0,1,1,0,2,high_risk
6032,73,1600,Andre Reynolds,Avery-Adams,Professional Services,2026-02-07 20:47:13.750005,2264.71,True,DE,510.6,860.11,4,0,0,1,1,2,high_risk
4824,72,579,Marie Johnson MD,Henderson LLC,Meals,2025-08-14 13:25:13.750005,2253.28,True,CA,372.8,669.52,4,0,0,1,1,2,high_risk
32108,22,374,Joseph Mcintyre,Mann PLC,Meals,2025-12-24 03:46:13.750005,2239.44,True,DE,660.1,955.72,4,0,0,1,1,2,high_risk
42059,33,7,Eric Drake,"Jackson, Mendez and Nguyen",Transportation,2025-11-05 18:23:13.672950,2226.24,True,GB,270.02,509.41,1,0,1,0,1,2,high_risk
33131,20,1295,Seth Donovan,"Campbell, Davis and Arnold",Advertising,2025-08-21 20:53:13.672950,2181.29,True,JP,167.63,387.64,1,0,1,0,1,2,high_risk
18068,27,226,Matthew Rich,Henderson LLC,Meals,2026-04-29 22:12:13.672950,2176.07,True,DE,168.23,403.57,1,0,1,0,1,2,high_risk
6443,58,317,Kathryn Barnes,"Mayer, White and Smith",Office Supplies,2026-05-04 10:39:13.672950,2114.87,True,JP,206.66,413.46,1,0,1,0,1,2,high_risk
42240,3,850,Margaret Garcia,Davis-Palmer,Office Supplies,2025-11-11 06:00:13.672950,2078.03,True,GB,174.94,370.86,1,0,1,0,1,2,high_risk
39150,22,374,Joseph Mcintyre,Morgan and Sons,Advertising,2025-12-24 03:53:13.750005,2057.32,True,JP,660.1,955.72,4,0,0,1,1,2,high_risk
44852,68,336,Mr. Mark Andrews DDS,Richard-Russell,Software,2025-08-27 15:19:13.750005,2030.27,True,CA,402.01,631.73,4,0,0,1,1,2,high_risk
37192,20,1986,Bobby Chan,Duffy-Wilkerson,Software,2025-07-19 22:34:13.750005,2011.01,True,CA,534.14,855.15,4,0,0,1,1,2,high_risk
17042,85,701,William Reid,Chapman-Henry,Advertising,2025-09-12 21:59:13.672950,2002.98,True,JP,156.0,362.95,1,0,1,0,1,2,high_risk
10020,63,35,Sara Calhoun,Amazon,Professional Services,2026-06-15 11:44:13.750005,1954.47,True,DE,442.73,669.48,4,0,0,1,1,2,high_risk
49934,55,1501,Kenneth Morrison,"Meadows, Robles and Anderson",Office Supplies,2025-11-18 21:15:13.672950,1948.71,True,CA,207.57,421.06,1,0,1,0,1,2,high_risk
41602,3,1482,Sonya Davis,"Moore, Simpson and Soto",Cloud Infrastructure,2026-04-24 16:05:13.672950,1931.24,True,JP,223.11,428.68,1,0,1,0,1,2,high_risk
34276,33,590,Justin Knight,Friedman PLC,Office Supplies,2025-09-19 05:03:13.672950,1928.69,True,GB,163.81,361.9,1,0,1,0,1,2,high_risk
33001,67,788,Tammy Long,"Norton, Cox and Johnson",Office Supplies,2025-09-24 08:42:13.672950,1926.48,True,GB,183.34,385.82,1,0,1,0,1,2,high_risk
374,18,1858,Ms. Tracy Jackson,Rodriguez-Wood,Meals,2026-04-25 15:15:13.672950,1914.38,True,CA,171.93,388.89,1,0,1,0,1,2,high_risk
47589,55,906,Riley Collins,Stewart Group,Professional Services,2025-11-19 16:03:13.672950,1907.6,True,GB,276.31,485.73,1,0,1,0,1,2,high_risk
42568,77,1638,Matthew Barber,Maldonado-Becker,Travel,2026-05-07 17:17:13.750005,1889.38,True,GB,424.6,670.63,4,0,0,1,1,2,high_risk
36364,79,84,Adam Mitchell,Moore Group,Meals,2026-06-13 20:50:13.672950,1882.48,True,CA,223.97,421.16,1,0,1,0,1,2,high_risk
770,18,265,Jared Burch,Tate Ltd,Transportation,2025-12-09 16:54:13.750005,1881.93,True,GB,434.3,666.67,4,0,0,1,1,2,high_risk
8751,84,61,Patricia Marshall,Richard-Russell,Software,2026-01-13 06:52:13.750005,1879.62,True,CA,784.82,1107.08,4,0,0,1,1,2,high_risk
26858,49,611,Derrick Adams,Morgan and Sons,Advertising,2025-09-22 18:17:13.750005,1863.89,True,JP,554.84,832.84,4,0,0,1,1,2,high_risk
1260,68,336,Mr. Mark Andrews DDS,Stevens-Sullivan,Office Supplies,2025-08-27 15:23:13.750005,1842.56,True,GB,402.01,631.73,4,0,0,1,1,2,high_risk
29019,49,1528,Chad Moore,Uber,Travel,2026-06-30 16:13:13.672950,1822.89,True,JP,138.31,361.5,1,0,1,0,1,2,high_risk
40351,83,1961,Megan Blackwell,Smith Inc,Transportation,2025-08-18 09:00:13.672950,1800.26,True,DE,180.31,374.13,1,0,1,0,1,2,high_risk
5292,92,1785,Oscar Smith,Ferguson-Smith,Cloud Infrastructure,2026-01-31 11:16:13.672950,1798.89,True,CA,190.64,381.14,1,0,1,0,1,2,high_risk
23513,13,441,Anthony Castillo,"Brown, Orozco and Butler",Office Supplies,2025-08-06 05:54:13.672950,1798.63,True,JP,227.32,437.16,1,0,1,0,1,2,high_risk
16185,63,1974,John Richardson,"Mcdonald, Ware and Sharp",Professional Services,2026-04-22 13:07:13.672950,1795.79,True,GB,176.66,343.0,1,0,1,0,1,2,high_risk
44496,76,988,Mr. Richard Decker DVM,Lewis-Miller,Advertising,2025-07-08 18:55:13.672950,1794.03,True,DE,158.09,288.38,1,0,1,0,1,2,high_risk
36647,41,882,Antonio Hughes,"Wood, Crane and Guzman",Office Supplies,2025-10-15 00:43:13.750005,1779.78,True,GB,409.47,773.75,4,0,0,1,1,2,high_risk
27136,5,1676,Aaron Zimmerman,Reeves and Sons,Software,2026-04-10 12:02:13.672950,1772.31,True,JP,202.77,399.51,1,0,1,0,1,2,high_risk
1526,44,1828,Keith Melendez,"Hamilton, Green and Edwards",Professional Services,2025-09-14 12:41:13.750005,1770.34,True,GB,378.91,592.71,4,0,0,1,1,2,high_risk
39155,90,140,James Chase,"Hogan, Zimmerman and Hoffman",Advertising,2026-06-10 10:55:13.672950,1766.96,True,CA,228.42,421.07,1,0,1,0,1,2,high_risk
45543,75,603,Brandon Hahn,White Group,Office Supplies,2025-08-22 14:08:13.672950,1751.07,True,JP,182.01,331.34,1,0,1,0,1,2,high_risk
32602,59,888,Joann Rush,Garcia-Thomas,Travel,2025-09-06 17:01:13.672950,1712.3,True,DE,212.92,414.18,1,0,1,0,1,2,high_risk
17660,41,1335,Lauren Vazquez,"Wilson, Harris and Ward",Advertising,2025-11-13 16:43:13.672950,1686.58,True,CA,144.64,325.54,1,0,1,0,1,2,high_risk
26425,24,180,Holly Shaw,Mann PLC,Meals,2026-03-13 06:22:13.750005,1679.47,True,DE,321.53,564.91,4,0,0,1,1,2,high_risk
49708,29,1046,Melissa Thompson,Hunt-Burns,Transportation,2026-05-02 03:58:13.672950,1676.66,True,GB,159.41,350.47,1,0,1,0,1,2,high_risk
33720,13,1665,Dawn Norman,"Turner, Robbins and Young",Meals,2026-06-16 11:09:13.672950,1663.39,True,CA,224.35,372.56,1,0,1,0,1,2,high_risk
12675,72,579,Marie Johnson MD,Hamilton Group,Transportation,2025-08-14 13:27:13.750005,1652.48,True,CA,372.8,669.52,4,0,0,1,1,2,high_risk
22602,78,1215,Raymond Thompson,Higgins Group,Office Supplies,2025-09-08 23:25:13.672950,1621.4,True,JP,139.21,306.01,1,0,1,0,1,2,high_risk
30194,37,79,Paige Carlson,"Wood, Crane and Guzman",Office Supplies,2025-10-24 15:59:13.672950,1594.45,True,GB,145.4,272.41,1,0,1,0,1,2,high_risk
4727,5,958,Grace Benitez DVM,Hernandez-Henderson,Transportation,2026-01-10 06:04:13.672950,1565.18,True,DE,147.72,314.57,1,0,1,0,1,2,high_risk
21218,25,1611,Robert Cruz,Schneider Inc,Advertising,2025-12-25 23:57:13.672950,1555.2,True,CA,169.6,317.24,1,0,1,0,1,2,high_risk
23039,11,1125,Luis King,"Nielsen, Lynch and Smith",Meals,2025-12-13 18:44:13.672950,1545.0,True,GB,167.31,330.96,1,0,1,0,1,2,high_risk
21764,5,759,Scott Jackson,Microsoft,Cloud Infrastructure,2025-08-02 13:03:13.750005,1529.15,True,GB,385.17,515.66,4,0,0,1,1,2,high_risk
37415,79,84,Adam Mitchell,Richard-Russell,Software,2026-01-19 09:56:13.672950,1496.12,True,CA,223.97,421.16,1,0,1,0,1,2,high_risk
35715,70,132,Kyle Francis,Montes-Hammond,Professional Services,2026-03-03 14:10:13.672950,1478.15,True,JP,153.27,274.96,1,0,1,0,1,2,high_risk
46572,2,844,Lisa Kelly,"Whitney, Lloyd and Liu",Office Supplies,2026-02-08 06:22:13.672950,1464.99,True,JP,143.44,292.81,1,0,1,0,1,2,high_risk
5772,47,599,Kevin James,"Fisher, Perez and Pham",Advertising,2025-10-24 04:56:13.672950,1457.41,True,GB,167.16,298.08,1,0,1,0,1,2,high_risk
10093,99,13,Paula Robinson,Rodriguez-Wood,Meals,2025-10-03 17:28:13.672950,1446.31,True,GB,137.02,274.09,1,0,1,0,1,2,high_risk
45474,1,151,Lori Clay,Mitchell-Glover,Travel,2026-02-14 16:36:13.672950,1425.7,True,JP,223.38,400.31,1,0,1,0,1,2,high_risk
20076,4,1988,Thomas Garcia,Williams and Sons,Meals,2025-10-02 12:02:13.672950,1419.89,True,CA,142.93,286.55,1,0,1,0,1,2,high_risk
40086,86,314,Vincent Mueller,Sanchez Ltd,Office Supplies,2026-02-24 23:50:13.672950,1417.0,True,GB,155.09,270.15,1,0,1,0,1,2,high_risk
30901,95,690,Kayla Mccullough,Mccoy Ltd,Cloud Infrastructure,2026-01-19 19:12:13.750005,1405.58,True,GB,746.44,1580.91,4,0,0,1,1,2,high_risk
11221,40,148,Richard Baker,"Harris, Stephens and Kramer",Professional Services,2026-01-24 19:38:13.750005,1362.64,True,DE,869.04,1506.4,4,0,0,1,1,2,high_risk
35500,24,905,Derrick Watson,Barajas-Crosby,Meals,2025-07-31 18:56:13.672950,1361.69,True,CA,236.09,373.81,1,0,1,0,1,2,high_risk
49346,29,383,William Conner,"Leach, Skinner and Mills",Transportation,2025-12-21 09:37:13.672950,1360.47,True,CA,171.34,288.97,1,0,1,0,1,2,high_risk
9853,26,1009,Lisa Huffman,"Willis, Vasquez and Goodwin",Travel,2025-10-04 07:48:13.672950,1352.17,True,GB,121.87,250.78,1,0,1,0,1,2,high_risk
13696,61,1802,Patricia Gould,Hernandez-Henderson,Transportation,2025-08-12 01:45:13.672950,1337.67,True,DE,154.4,246.65,1,0,1,0,1,2,high_risk
35259,72,579,Marie Johnson MD,"Harris, Stephens and Kramer",Professional Services,2025-08-14 13:23:13.750005,1334.73,True,DE,372.8,669.52,4,0,0,1,1,2,high_risk
38317,32,1203,Cassandra Hansen,"Wade, Richard and Hall",Professional Services,2026-06-28 11:28:13.672950,1334.4,True,GB,172.74,294.12,1,0,1,0,1,2,high_risk
19929,66,773,Nancy Sanchez,West PLC,Cloud Infrastructure,2025-07-20 08:24:13.672950,1313.52,True,JP,216.33,271.45,1,0,1,0,1,2,high_risk
29547,24,180,Holly Shaw,Williams PLC,Travel,2026-03-13 06:15:13.750005,1301.2,True,CA,321.53,564.91,4,0,0,1,1,2,high_risk
41589,92,244,Donald Farmer,Gordon LLC,Meals,2025-08-26 16:51:13.672950,1292.52,True,GB,126.21,243.99,1,0,1,0,1,2,high_risk
37293,23,959,Mrs. Shannon White,Williamson and Sons,Software,2026-04-06 18:15:13.672950,1288.78,True,JP,155.22,229.65,1,0,1,0,1,2,high_risk
29818,82,656,Rebecca Ray,"Harris, Stephens and Kramer",Professional Services,2026-01-15 17:48:13.672950,1288.41,True,JP,132.02,265.16,1,0,1,0,1,2,high_risk
41015,88,1545,Emily Murphy,Richard-Russell,Software,2025-10-01 20:33:13.672950,1286.07,True,CA,160.2,271.3,1,0,1,0,1,2,high_risk
769,93,1644,Joseph Graham,Mccoy Ltd,Cloud Infrastructure,2025-08-16 23:18:13.750005,1283.28,True,GB,342.21,627.48,4,0,0,1,1,2,high_risk
40138,73,1143,Sarah Welch,"Wade, Richard and Hall",Professional Services,2025-12-25 18:27:13.750005,1261.84,True,JP,408.97,666.14,4,0,0,1,1,2,high_risk
14750,7,1926,Alex Harrison,Harrington-Alvarez,Office Supplies,2026-03-22 04:13:13.672950,1242.03,True,CA,166.15,256.21,1,0,1,0,1,2,high_risk
33599,87,1942,Lori Black,Alvarez-Hart,Software,2026-04-29 23:53:13.672950,1240.52,True,CA,160.11,264.35,1,0,1,0,1,2,high_risk
1808,52,1747,Danielle Hamilton,Hamilton Group,Transportation,2025-09-09 18:14:13.672950,1238.06,True,CA,110.25,213.85,1,0,1,0,1,2,high_risk
10918,98,1603,Charles Peters,Google Cloud,Advertising,2025-08-02 08:43:13.672950,1210.95,True,CA,155.22,229.17,1,0,1,0,1,2,high_risk
44315,34,812,Lucas Jensen,"Vargas, Allen and Schroeder",Travel,2025-11-24 06:34:13.672950,1208.56,True,CA,169.86,248.32,1,0,1,0,1,2,high_risk
22923,80,1436,Eric Ferrell,Smith Inc,Professional Services,2026-01-17 18:01:13.672950,1202.79,True,JP,120.06,253.55,1,0,1,0,1,2,high_risk
31587,10,1355,Douglas Ortiz,"Bass, Anderson and Taylor",Meals,2026-04-10 22:11:13.672950,1201.9,True,JP,183.64,310.02,1,0,1,0,1,2,high_risk
19321,68,336,Mr. Mark Andrews DDS,Thomas and Sons,Transportation,2025-08-27 15:26:13.750005,1200.57,True,CA,402.01,631.73,4,0,0,1,1,2,high_risk
19748,6,1913,Katherine Spencer,Davis-Palmer,Office Supplies,2025-09-16 08:35:13.672950,1200.0,True,GB,116.49,231.93,1,0,1,0,1,2,high_risk
7782,83,1430,Katie Mckinney,Clark Ltd,Advertising,2025-08-07 14:41:13.672950,1200.0,True,CA,146.31,274.85,1,0,1,0,1,2,high_risk
8373,94,1837,Mr. David Jennings,Barnes Group,Travel,2026-04-02 03:39:13.672950,1200.0,True,JP,134.95,199.18,1,0,1,0,1,2,high_risk
